/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/VC3 X,/VC3 Y,/VC4 X,/VC4 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
1.000157374999988e-09,0,1.000157374999988e-09,0,1.000157374999988e-09,0,1.000157374999988e-09,-1.951637300832576e-06,1.000157374999988e-09,-2.694089597707914e-06,1.000157374999988e-09,0,1.000157374999988e-09,-2.694721966636771e-06,1.000157374999988e-09,1,1.000157374999988e-09,2.747605111543431e-05,1.000157374999988e-09,3.673726975044644e-05,1.000157374999988e-09,3.673656703377774e-05,1.000157374999988e-09,2.960154650695943e-05,1.000157374999988e-09,-0.04678564195921624,1.000157374999988e-09,7.853328859472407e-08,1.000157374999988e-09,0,1.000157374999988e-09,0
1.000205374999976e-09,0,1.000205374999976e-09,0,1.000205374999976e-09,0,1.000205374999976e-09,-1.900799853279778e-06,1.000205374999976e-09,-2.674017738066724e-06,1.000205374999976e-09,0,1.000205374999976e-09,-2.674693634461367e-06,1.000205374999976e-09,1,1.000205374999976e-09,2.894806851245092e-05,1.000205374999976e-09,3.855575373344756e-05,1.000205374999976e-09,3.855508158094635e-05,1.000205374999976e-09,3.071685836031404e-05,1.000205374999976e-09,-0.04678668812550047,1.000205374999976e-09,7.923735592388411e-08,1.000205374999976e-09,0,1.000205374999976e-09,0
1.000301374999954e-09,0,1.000301374999954e-09,0,1.000301374999954e-09,0,1.000301374999954e-09,-1.910909370444922e-06,1.000301374999954e-09,-2.668310901549789e-06,1.000301374999954e-09,0,1.000301374999954e-09,-2.669016294598628e-06,1.000301374999954e-09,1,1.000301374999954e-09,2.96641365459631e-05,1.000301374999954e-09,3.943371091251032e-05,1.000301374999954e-09,3.94332008216308e-05,1.000301374999954e-09,3.114045370829251e-05,1.000301374999954e-09,-0.04678957563035351,1.000301374999954e-09,7.905871546249307e-08,1.000301374999954e-09,0,1.000301374999954e-09,0
1.000433797313735e-09,0,1.000433797313735e-09,0,1.000433797313735e-09,0,1.000433797313735e-09,-2.039022220461418e-06,1.000433797313735e-09,-2.696277678672634e-06,1.000433797313735e-09,0,1.000433797313735e-09,-2.696958562607403e-06,1.000433797313735e-09,1,1.000433797313735e-09,2.825333321533004e-05,1.000433797313735e-09,3.766478399129194e-05,1.000433797313735e-09,3.766440550265423e-05,1.000433797313735e-09,2.980113251516293e-05,1.000433797313735e-09,-0.04679441403148568,1.000433797313735e-09,7.720813648609977e-08,1.000433797313735e-09,0,1.000433797313735e-09,0
1.00060123753072e-09,0,1.00060123753072e-09,0,1.00060123753072e-09,0,1.00060123753072e-09,-2.246275426678478e-06,1.00060123753072e-09,-2.747261275315261e-06,1.00060123753072e-09,0,1.00060123753072e-09,-2.747873360541118e-06,1.00060123753072e-09,1,1.00060123753072e-09,2.529131150758975e-05,1.00060123753072e-09,3.395042217318627e-05,1.00060123753072e-09,3.395011263571872e-05,1.00060123753072e-09,2.717828371136983e-05,1.00060123753072e-09,-0.04680097061474942,1.00060123753072e-09,7.420925706688339e-08,1.00060123753072e-09,0,1.00060123753072e-09,0
1.000814796313031e-09,0,1.000814796313031e-09,0,1.000814796313031e-09,0,1.000814796313031e-09,-2.489553965132109e-06,1.000814796313031e-09,-2.809178198605819e-06,1.000814796313031e-09,0,1.000814796313031e-09,-2.809689330309013e-06,1.000814796313031e-09,1,1.000814796313031e-09,2.149009593798867e-05,1.000814796313031e-09,2.920689570531468e-05,1.000814796313031e-09,2.920656225633649e-05,1.000814796313031e-09,2.386217674035015e-05,1.000814796313031e-09,-0.04680939000904241,1.000814796313031e-09,7.065100990365209e-08,1.000814796313031e-09,0,1.000814796313031e-09,0
1.001118405121194e-09,0,1.001118405121194e-09,0,1.001118405121194e-09,0,1.001118405121194e-09,-2.766393823836337e-06,1.001118405121194e-09,-2.881713959081282e-06,1.001118405121194e-09,0,1.001118405121194e-09,-2.882083518841126e-06,1.001118405121194e-09,1,1.001118405121194e-09,1.679686778484806e-05,1.001118405121194e-09,2.337792040348343e-05,1.001118405121194e-09,2.337755804950745e-05,1.001118405121194e-09,1.976635077734338e-05,1.001118405121194e-09,-0.04682121907509802,1.001118405121194e-09,6.646436865255276e-08,1.001118405121194e-09,0,1.001118405121194e-09,0
1.001658314850556e-09,0,1.001658314850556e-09,0,1.001658314850556e-09,0,1.001658314850556e-09,-3.091309927961365e-06,1.001658314850556e-09,-2.972779788212015e-06,1.001658314850556e-09,0,1.001658314850556e-09,-2.972925569693589e-06,1.001658314850556e-09,1,1.001658314850556e-09,1.043870867493648e-05,1.001658314850556e-09,1.560135006145643e-05,1.001658314850556e-09,1.560099996979884e-05,1.001658314850556e-09,1.423529731848733e-05,1.001658314850556e-09,-0.04684184432383897,1.001658314850556e-09,6.117229942814583e-08,1.001658314850556e-09,0,1.001658314850556e-09,0
1.002725804106648e-09,0,1.002725804106648e-09,0,1.002725804106648e-09,0,1.002725804106648e-09,-3.36008214355977e-06,1.002725804106648e-09,-3.070113969652919e-06,1.002725804106648e-09,0,1.002725804106648e-09,-3.06995221290487e-06,1.002725804106648e-09,1,1.002725804106648e-09,3.015384127377002e-06,1.002725804106648e-09,6.783573304868103e-06,1.002725804106648e-09,6.783270133754184e-06,1.002725804106648e-09,7.774073443879845e-06,1.002725804106648e-09,-0.04688178219574662,1.002725804106648e-09,5.537336714313193e-08,1.002725804106648e-09,0,1.002725804106648e-09,0
1.004061517686564e-09,0,1.004061517686564e-09,0,1.004061517686564e-09,0,1.004061517686564e-09,-3.37315970518988e-06,1.004061517686564e-09,-3.123437282656318e-06,1.004061517686564e-09,0,1.004061517686564e-09,-3.123105346593937e-06,1.004061517686564e-09,1,1.004061517686564e-09,-5.143207934845306e-07,1.004061517686564e-09,2.955734650933938e-06,1.004061517686564e-09,2.955526001964514e-06,1.004061517686564e-09,4.72428950405945e-06,1.004061517686564e-09,-0.04693125452256513,1.004061517686564e-09,5.21420926860148e-08,1.004061517686564e-09,0,1.004061517686564e-09,0
1.005691931586094e-09,0,1.005691931586094e-09,0,1.005691931586094e-09,0,1.005691931586094e-09,-3.287902129245937e-06,1.005691931586094e-09,-3.168347222544149e-06,1.005691931586094e-09,0,1.005691931586094e-09,-3.167991516591433e-06,1.005691931586094e-09,1,1.005691931586094e-09,-8.626505732535495e-07,1.005691931586094e-09,2.982883171888283e-06,1.005691931586094e-09,2.982772372270553e-06,1.005691931586094e-09,4.434915477998979e-06,1.005691931586094e-09,-0.04699206568592706,1.005691931586094e-09,4.96712722987592e-08,1.005691931586094e-09,0,1.005691931586094e-09,0
1.007677049659588e-09,0,1.007677049659588e-09,0,1.007677049659588e-09,0,1.007677049659588e-09,-3.228865299914581e-06,1.007677049659588e-09,-3.226860557195817e-06,1.007677049659588e-09,0,1.007677049659588e-09,-3.226567930370755e-06,1.007677049659588e-09,1,1.007677049659588e-09,7.176388391456148e-07,1.007677049659588e-09,5.162829687407598e-06,1.007677049659588e-09,5.16278659867198e-06,1.007677049659588e-09,5.833378489548227e-06,1.007677049659588e-09,-0.0470673551944405,1.007677049659588e-09,4.703989759231885e-08,1.007677049659588e-09,0,1.007677049659588e-09,0
1.010361846598692e-09,0,1.010361846598692e-09,0,1.010361846598692e-09,0,1.010361846598692e-09,-3.241573850195733e-06,1.010361846598692e-09,-3.29985724784564e-06,1.010361846598692e-09,0,1.010361846598692e-09,-3.299683449003462e-06,1.010361846598692e-09,1,1.010361846598692e-09,3.262648366221682e-06,1.010361846598692e-09,8.200594562048942e-06,1.010361846598692e-09,8.200572837253482e-06,1.010361846598692e-09,8.056789143711378e-06,1.010361846598692e-09,-0.04717103350549538,1.010361846598692e-09,4.454140566790104e-08,1.010361846598692e-09,0,1.010361846598692e-09,0
1.014275406487761e-09,0,1.014275406487761e-09,0,1.014275406487761e-09,0,1.014275406487761e-09,-3.292788270003121e-06,1.014275406487761e-09,-3.346086607580366e-06,1.014275406487761e-09,0,1.014275406487761e-09,-3.346099004167903e-06,1.014275406487761e-09,1,1.014275406487761e-09,5.88129240323562e-06,1.014275406487761e-09,1.099537016477619e-05,1.014275406487761e-09,1.09951853697243e-05,1.014275406487761e-09,1.035648136500507e-05,1.014275406487761e-09,-0.04732339669018744,1.014275406487761e-09,4.456094234990769e-08,1.014275406487761e-09,0,1.014275406487761e-09,0
1.020883970438859e-09,0,1.020883970438859e-09,0,1.020883970438859e-09,0,1.020883970438859e-09,-3.22751303639154e-06,1.020883970438859e-09,-3.244831670612346e-06,1.020883970438859e-09,0,1.020883970438859e-09,-3.245048843177783e-06,1.020883970438859e-09,1,1.020883970438859e-09,7.914669710500532e-06,1.020883970438859e-09,1.282740224234941e-05,1.020883970438859e-09,1.282720790236292e-05,1.020883970438859e-09,1.21501482041703e-05,1.020883970438859e-09,-0.0475744889504583,1.020883970438859e-09,5.139928383587336e-08,1.020883970438859e-09,0,1.020883970438859e-09,0
1.029855965712227e-09,0,1.029855965712227e-09,0,1.029855965712227e-09,0,1.029855965712227e-09,-2.883425473230452e-06,1.029855965712227e-09,-2.88898619239422e-06,1.029855965712227e-09,0,1.029855965712227e-09,-2.889165277681484e-06,1.029855965712227e-09,1,1.029855965712227e-09,8.915162026633921e-06,1.029855965712227e-09,1.359312523846101e-05,1.029855965712227e-09,1.359292388346437e-05,1.029855965712227e-09,1.308033794302404e-05,1.029855965712227e-09,-0.04788719633531858,1.029855965712227e-09,6.290188587380928e-08,1.029855965712227e-09,0,1.029855965712227e-09,0
1.043222507774655e-09,0,1.043222507774655e-09,0,1.043222507774655e-09,0,1.043222507774655e-09,-2.183005296258449e-06,1.043222507774655e-09,-2.192114072912001e-06,1.043222507774655e-09,0,1.043222507774655e-09,-2.19212042448353e-06,1.043222507774655e-09,1,1.043222507774655e-09,1.020826810405683e-05,1.043222507774655e-09,1.4735622208996e-05,1.043222507774655e-09,1.473543684406797e-05,1.043222507774655e-09,1.429139085359042e-05,1.043222507774655e-09,-0.04826963399061892,1.043222507774655e-09,7.253907756779588e-08,1.043222507774655e-09,0,1.043222507774655e-09,0
1.065469837955625e-09,0,1.065469837955625e-09,0,1.065469837955625e-09,0,1.065469837955625e-09,-8.200706716158717e-07,1.065469837955625e-09,-8.441166853648861e-07,1.065469837955625e-09,0,1.065469837955625e-09,-8.441300711886227e-07,1.065469837955625e-09,1,1.065469837955625e-09,1.519040444026224e-05,1.065469837955625e-09,1.920096600566258e-05,1.065469837955625e-09,1.92008736647567e-05,1.065469837955625e-09,1.879918461119321e-05,1.065469837955625e-09,-0.04864428394249345,1.065469837955625e-09,7.811544113790765e-08,1.065469837955625e-09,0,1.065469837955625e-09,0
1.077630845171107e-09,0,1.077630845171107e-09,0,1.077630845171107e-09,0,1.077630845171107e-09,-1.268266842501091e-07,1.077630845171107e-09,-1.847782920600153e-07,1.077630845171107e-09,0,1.077630845171107e-09,-1.847309504228588e-07,1.077630845171107e-09,1,1.077630845171107e-09,2.244049897152267e-05,1.077630845171107e-09,2.559075222329657e-05,1.077630845171107e-09,2.559081004712831e-05,1.077630845171107e-09,2.519524346209694e-05,1.077630845171107e-09,-0.04871267381207089,1.077630845171107e-09,7.491552200765949e-08,1.077630845171107e-09,0,1.077630845171107e-09,0
1.086339814630472e-09,0,1.086339814630472e-09,0,1.086339814630472e-09,0,1.086339814630472e-09,2.210073665286135e-07,1.086339814630472e-09,1.036936429866394e-07,1.086339814630472e-09,0,1.086339814630472e-09,1.038111485126738e-07,1.086339814630472e-09,1,1.086339814630472e-09,3.379993954071058e-05,1.086339814630472e-09,3.555602178822205e-05,1.086339814630472e-09,3.555631657827063e-05,1.086339814630472e-09,3.515073921532003e-05,1.086339814630472e-09,-0.04871914490170886,1.086339814630472e-09,6.786410811295464e-08,1.086339814630472e-09,0,1.086339814630472e-09,0
1.093990348658594e-09,0,1.093990348658594e-09,0,1.093990348658594e-09,0,1.093990348658594e-09,4.883626836010801e-07,1.093990348658594e-09,2.72316442903702e-07,1.093990348658594e-09,0,1.093990348658594e-09,2.723861299898809e-07,1.093990348658594e-09,1,1.093990348658594e-09,5.285069860947944e-05,1.093990348658594e-09,5.221452354674769e-05,1.093990348658594e-09,5.221515956147432e-05,1.093990348658594e-09,5.178777465427636e-05,1.093990348658594e-09,-0.04870695136071,1.093990348658594e-09,6.243328128268383e-08,1.093990348658594e-09,0,1.093990348658594e-09,0
1.102203118542029e-09,0,1.102203118542029e-09,0,1.102203118542029e-09,0,1.102203118542029e-09,7.740097966025188e-07,1.102203118542029e-09,4.060642949481403e-07,1.102203118542029e-09,0,1.102203118542029e-09,4.06087994597809e-07,1.102203118542029e-09,1,1.102203118542029e-09,8.781328139408255e-05,1.102203118542029e-09,8.276043836185269e-05,1.102203118542029e-09,8.276153616743146e-05,1.102203118542029e-09,8.230410034203135e-05,1.102203118542029e-09,-0.04868087384158655,1.102203118542029e-09,5.844798515703442e-08,1.102203118542029e-09,0,1.102203118542029e-09,0
1.109109477447594e-09,0,1.109109477447594e-09,0,1.109109477447594e-09,0,1.109109477447594e-09,9.497251474991464e-07,1.109109477447594e-09,4.962479672403056e-07,1.109109477447594e-09,0,1.109109477447594e-09,4.962633333476185e-07,1.109109477447594e-09,1,1.109109477447594e-09,0.000126694065123978,1.109109477447594e-09,0.0001166968894952064,1.109109477447594e-09,0.0001166982926706203,1.109109477447594e-09,0.0001162125979602346,1.109109477447594e-09,-0.04865069453524996,1.109109477447594e-09,5.629747407043065e-08,1.109109477447594e-09,0,1.109109477447594e-09,0
1.116731891819458e-09,0,1.116731891819458e-09,0,1.116731891819458e-09,0,1.116731891819458e-09,8.285754644166747e-07,1.116731891819458e-09,4.37327975726762e-07,1.116731891819458e-09,0,1.116731891819458e-09,4.374409926618536e-07,1.116731891819458e-09,1,1.116731891819458e-09,0.0001665918705378864,1.116731891819458e-09,0.0001515111789337423,1.116731891819458e-09,0.0001515126606574049,1.116731891819458e-09,0.0001510051352664533,1.116731891819458e-09,-0.04861971468071618,1.116731891819458e-09,4.952379623040151e-08,1.116731891819458e-09,0,1.116731891819458e-09,0
1.122748145107165e-09,0,1.122748145107165e-09,0,1.122748145107165e-09,0,1.122748145107165e-09,4.862464695721296e-07,1.122748145107165e-09,2.770292890731065e-07,1.122748145107165e-09,0,1.122748145107165e-09,2.771732258749009e-07,1.122748145107165e-09,1,1.122748145107165e-09,0.000185102200663748,1.122748145107165e-09,0.0001676397015196926,1.122748145107165e-09,0.0001676410002374633,1.122748145107165e-09,0.0001671315962975044,1.122748145107165e-09,-0.04860533528402052,1.122748145107165e-09,4.275066447509691e-08,1.122748145107165e-09,0,1.122748145107165e-09,0
1.128664472497931e-09,0,1.128664472497931e-09,0,1.128664472497931e-09,0,1.128664472497931e-09,-3.762786466908723e-07,1.128664472497931e-09,-1.288605527176411e-07,1.128664472497931e-09,0,1.128664472497931e-09,-1.285977378063282e-07,1.128664472497931e-09,1,1.128664472497931e-09,0.0001715021992665273,1.128664472497931e-09,0.0001557434785225696,1.128664472497931e-09,0.0001557438488016403,1.128664472497931e-09,0.0001552605400545886,1.128664472497931e-09,-0.04861591056809846,1.128664472497931e-09,2.972815073198814e-08,1.128664472497931e-09,0,1.128664472497931e-09,0
1.132947965201954e-09,0,1.132947965201954e-09,0,1.132947965201954e-09,0,1.132947965201954e-09,-1.743219479780583e-06,1.132947965201954e-09,-7.718957510966275e-07,1.132947965201954e-09,0,1.132947965201954e-09,-7.71356496185322e-07,1.132947965201954e-09,1,1.132947965201954e-09,0.0001185204907139772,1.132947965201954e-09,0.0001094704241542311,1.132947965201954e-09,0.0001094690964040311,1.132947965201954e-09,0.0001090286358740876,1.132947965201954e-09,-0.04865709899695365,1.132947965201954e-09,9.998359060314572e-09,1.132947965201954e-09,0,1.132947965201954e-09,0
1.136403892505564e-09,0,1.136403892505564e-09,0,1.136403892505564e-09,0,1.136403892505564e-09,-1.921511840031555e-06,1.136403892505564e-09,-8.492981811976163e-07,1.136403892505564e-09,0,1.136403892505564e-09,-8.493787475359239e-07,1.136403892505564e-09,1,1.136403892505564e-09,7.045752108134246e-05,1.136403892505564e-09,6.752762537786884e-05,1.136403892505564e-09,6.752738183644772e-05,1.136403892505564e-09,6.715367706353948e-05,1.136403892505564e-09,-0.04869398941625913,1.136403892505564e-09,1.87847974348531e-08,1.136403892505564e-09,0,1.136403892505564e-09,0
1.137972561858577e-09,0,1.137972561858577e-09,0,1.137972561858577e-09,0,1.137972561858577e-09,-1.563520048482228e-06,1.137972561858577e-09,-6.813502476566683e-07,1.137972561858577e-09,0,1.137972561858577e-09,-6.819480620638207e-07,1.137972561858577e-09,1,1.137972561858577e-09,5.585443401276407e-05,1.137972561858577e-09,5.478829427352963e-05,1.137972561858577e-09,5.478808246326681e-05,1.137972561858577e-09,5.444686825403543e-05,1.137972561858577e-09,-0.04870521356492622,1.137972561858577e-09,3.133842843869384e-08,1.137972561858577e-09,0,1.137972561858577e-09,0
1.141053373278365e-09,0,1.141053373278365e-09,0,1.141053373278365e-09,0,1.141053373278365e-09,-9.572910217180972e-07,1.141053373278365e-09,-3.962737803534219e-07,1.141053373278365e-09,0,1.141053373278365e-09,-3.972246226999199e-07,1.141053373278365e-09,1,1.141053373278365e-09,3.574854399516944e-05,1.141053373278365e-09,3.729400405283944e-05,1.141053373278365e-09,3.729451789092428e-05,1.141053373278365e-09,3.697600727771737e-05,1.141053373278365e-09,-0.04872054687299329,1.141053373278365e-09,4.911377741691339e-08,1.141053373278365e-09,0,1.141053373278365e-09,0
1.145332229576307e-09,0,1.145332229576307e-09,0,1.145332229576307e-09,0,1.145332229576307e-09,-3.791176433127044e-07,1.145332229576307e-09,-1.278087525944578e-07,1.145332229576307e-09,0,1.145332229576307e-09,-1.283184262648449e-07,1.145332229576307e-09,1,1.145332229576307e-09,2.141679297755193e-05,1.145332229576307e-09,2.488893236378663e-05,1.145332229576307e-09,2.488961493145167e-05,1.145332229576307e-09,2.452926036145962e-05,1.145332229576307e-09,-0.04873154021522216,1.145332229576307e-09,6.051357921291081e-08,1.145332229576307e-09,0,1.145332229576307e-09,0
1.150680986636208e-09,0,1.150680986636208e-09,0,1.150680986636208e-09,0,1.150680986636208e-09,-6.302681683380344e-08,1.150680986636208e-09,1.989838716657597e-08,1.150680986636208e-09,0,1.150680986636208e-09,2.002635106811915e-08,1.150680986636208e-09,1,1.150680986636208e-09,1.410844982124057e-05,1.150680986636208e-09,1.862838517597945e-05,1.150680986636208e-09,1.862859936489287e-05,1.150680986636208e-09,1.82039559769977e-05,1.150680986636208e-09,-0.04873705275846894,1.150680986636208e-09,6.131462668173711e-08,1.150680986636208e-09,0,1.150680986636208e-09,0
1.158028713912433e-09,0,1.158028713912433e-09,0,1.158028713912433e-09,0,1.158028713912433e-09,5.187613398036136e-08,1.158028713912433e-09,7.292161604053187e-08,1.158028713912433e-09,0,1.158028713912433e-09,7.316923300886414e-08,1.158028713912433e-09,1,1.158028713912433e-09,1.062196057700108e-05,1.158028713912433e-09,1.567583970516308e-05,1.158028713912433e-09,1.567682458757991e-05,1.158028713912433e-09,1.519344728717968e-05,1.158028713912433e-09,-0.04873966215770166,1.158028713912433e-09,5.593123470099598e-08,1.158028713912433e-09,0,1.158028713912433e-09,0
1.168100462281518e-09,0,1.168100462281518e-09,0,1.168100462281518e-09,0,1.168100462281518e-09,7.848026795344121e-08,1.168100462281518e-09,8.659729299755875e-08,1.168100462281518e-09,0,1.168100462281518e-09,8.661822063182693e-08,1.168100462281518e-09,1,1.168100462281518e-09,8.963286846415712e-06,1.168100462281518e-09,1.431299843398867e-05,1.168100462281518e-09,1.431422320986438e-05,1.168100462281518e-09,1.379118250255784e-05,1.168100462281518e-09,-0.04874071157480166,1.168100462281518e-09,5.104265859486457e-08,1.168100462281518e-09,0,1.168100462281518e-09,0
1.182329823998933e-09,0,1.182329823998933e-09,0,1.182329823998933e-09,0,1.182329823998933e-09,8.618448086726737e-08,1.182329823998933e-09,8.948715350442056e-08,1.182329823998933e-09,0,1.182329823998933e-09,8.946734906932618e-08,1.182329823998933e-09,1,1.182329823998933e-09,7.983004177084613e-06,1.182329823998933e-09,1.354733937238693e-05,1.182329823998933e-09,1.354836490473843e-05,1.182329823998933e-09,1.298228056359363e-05,1.182329823998933e-09,-0.0487412264161835,1.182329823998933e-09,4.886361254803814e-08,1.182329823998933e-09,0,1.182329823998933e-09,0
1.196852199304982e-09,0,1.196852199304982e-09,0,1.196852199304982e-09,0,1.196852199304982e-09,9.202175761275279e-08,1.196852199304982e-09,9.302622583058893e-08,1.196852199304982e-09,0,1.196852199304982e-09,9.303264901615287e-08,1.196852199304982e-09,1,1.196852199304982e-09,7.574251804338009e-06,1.196852199304982e-09,1.328276588953737e-05,1.196852199304982e-09,1.328400952527769e-05,1.196852199304982e-09,1.268351956317888e-05,1.196852199304982e-09,-0.0487412063025548,1.196852199304982e-09,4.87046441069919e-08,1.196852199304982e-09,0,1.196852199304982e-09,0
1.213799943023707e-09,0,1.213799943023707e-09,0,1.213799943023707e-09,0,1.213799943023707e-09,9.299053598073703e-08,1.213799943023707e-09,9.269427045918104e-08,1.213799943023707e-09,0,1.213799943023707e-09,9.269169534903157e-08,1.213799943023707e-09,1,1.213799943023707e-09,7.465590579520355e-06,1.213799943023707e-09,1.328160507745731e-05,1.213799943023707e-09,1.328264137204665e-05,1.213799943023707e-09,1.264332790842421e-05,1.213799943023707e-09,-0.04874098221652799,1.213799943023707e-09,4.852846630172769e-08,1.213799943023707e-09,0,1.213799943023707e-09,0
1.234264131658036e-09,0,1.234264131658036e-09,0,1.234264131658036e-09,0,1.234264131658036e-09,9.498092222769012e-08,1.234264131658036e-09,9.443018895993842e-08,1.234264131658036e-09,0,1.234264131658036e-09,9.443152247061261e-08,1.234264131658036e-09,1,1.234264131658036e-09,7.496586031279814e-06,1.234264131658036e-09,1.342751988032907e-05,1.234264131658036e-09,1.342876948805917e-05,1.234264131658036e-09,1.274853984495847e-05,1.234264131658036e-09,-0.04874049414764486,1.234264131658036e-09,4.861366895922416e-08,1.234264131658036e-09,0,1.234264131658036e-09,0
1.26247086657758e-09,0,1.26247086657758e-09,0,1.26247086657758e-09,0,1.26247086657758e-09,9.402658705098258e-08,1.26247086657758e-09,9.318404906226251e-08,1.26247086657758e-09,0,1.26247086657758e-09,9.318323902153288e-08,1.26247086657758e-09,1,1.26247086657758e-09,7.648161939185593e-06,1.26247086657758e-09,1.371265728587635e-05,1.26247086657758e-09,1.371369931450601e-05,1.26247086657758e-09,1.297487666164213e-05,1.26247086657758e-09,-0.04873983284413547,1.26247086657758e-09,4.850015320699077e-08,1.26247086657758e-09,0,1.26247086657758e-09,0
1.304000772211551e-09,0,1.304000772211551e-09,0,1.304000772211551e-09,0,1.304000772211551e-09,9.527221369368012e-08,1.304000772211551e-09,9.456751055327557e-08,1.304000772211551e-09,0,1.304000772211551e-09,9.45680701738086e-08,1.304000772211551e-09,1,1.304000772211551e-09,7.886963386095981e-06,1.304000772211551e-09,1.415580934448512e-05,1.304000772211551e-09,1.415706510739306e-05,1.304000772211551e-09,1.333574133323847e-05,1.304000772211551e-09,-0.0487387464624254,1.304000772211551e-09,4.860784792636765e-08,1.304000772211551e-09,0,1.304000772211551e-09,0
1.371052647702779e-09,0,1.371052647702779e-09,0,1.371052647702779e-09,0,1.371052647702779e-09,9.404115299720077e-08,1.371052647702779e-09,9.319026438013868e-08,1.371052647702779e-09,0,1.371052647702779e-09,9.318979351060626e-08,1.371052647702779e-09,1,1.371052647702779e-09,8.297365829331785e-06,1.371052647702779e-09,1.488288721797199e-05,1.371052647702779e-09,1.488393886959578e-05,1.371052647702779e-09,1.392522567240047e-05,1.371052647702779e-09,-0.04873707991161556,1.371052647702779e-09,4.850109298515213e-08,1.371052647702779e-09,0,1.371052647702779e-09,0
1.505156398685235e-09,0,1.505156398685235e-09,0,1.505156398685235e-09,0,1.505156398685235e-09,9.528006675219777e-08,1.505156398685235e-09,9.457037114922542e-08,1.505156398685235e-09,0,1.505156398685235e-09,9.457077375776927e-08,1.505156398685235e-09,1,1.505156398685235e-09,9.097811183650915e-06,1.505156398685235e-09,1.633240958368651e-05,1.505156398685235e-09,1.6333683644037e-05,1.505156398685235e-09,1.510349714704276e-05,1.505156398685235e-09,-0.04873364174624284,1.505156398685235e-09,4.861159630943324e-08,1.505156398685235e-09,0,1.505156398685235e-09,0
1.679330603380959e-09,0,1.679330603380959e-09,0,1.679330603380959e-09,0,1.679330603380959e-09,9.404350805257958e-08,1.679330603380959e-09,9.319084194488392e-08,1.679330603380959e-09,0,1.679330603380959e-09,9.319045181535745e-08,1.679330603380959e-09,1,1.679330603380959e-09,1.015808886967068e-05,1.679330603380959e-09,1.822447082787589e-05,1.679330603380959e-09,1.822555210644917e-05,1.679330603380959e-09,1.663887289640044e-05,1.679330603380959e-09,-0.04872925462293342,1.679330603380959e-09,4.850637328766794e-08,1.679330603380959e-09,0,1.679330603380959e-09,0
1.914925442164432e-09,0,1.914925442164432e-09,0,1.914925442164432e-09,0,1.914925442164432e-09,9.528078770929673e-08,1.914925442164432e-09,9.457031729213886e-08,1.914925442164432e-09,0,1.914925442164432e-09,9.457066329455331e-08,1.914925442164432e-09,1,1.914925442164432e-09,1.157415641695439e-05,1.914925442164432e-09,2.07776226600799e-05,1.914925442164432e-09,2.077893905048665e-05,1.914925442164432e-09,1.871330963384409e-05,1.914925442164432e-09,-0.04872323972398455,1.914925442164432e-09,4.861883232943701e-08,1.914925442164432e-09,0,1.914925442164432e-09,0
1.9999e-09,0,1.9999e-09,0,1.9999e-09,0,1.9999e-09,9.404293591705636e-08,1.9999e-09,9.319037954066846e-08,1.9999e-09,0,1.9999e-09,9.319007063045129e-08,1.9999e-09,1,1.9999e-09,1.20959046303297e-05,1.9999e-09,2.170259084339531e-05,1.9999e-09,2.170370697283342e-05,1.9999e-09,1.946341678218747e-05,1.9999e-09,-0.04872111722074808,1.9999e-09,4.851189482011412e-08,1.9999e-09,0,1.9999e-09,0
