/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
1.210948557204209e-08,0,1.210948557204209e-08,0,1.210948557204209e-08,1,1.210948557204209e-08,0.9981450318789203,1.210948557204209e-08,-0.002192189215039419,1.210948557204209e-08,0,1.210948557204209e-08,-0.002193215457777464,1.210948557204209e-08,0,1.210948557204209e-08,0.5065113407466673,1.210948557204209e-08,0.6225040088287204,1.210948557204209e-08,0.8443213676115338,1.210948557204209e-08,-0.003681774075895072,1.210948557204209e-08,0,1.210948557204209e-08,1
1.211291339761618e-08,0,1.211291339761618e-08,0,1.211291339761618e-08,1,1.211291339761618e-08,0.9992592464951149,1.211291339761618e-08,-0.001880721099822156,1.211291339761618e-08,0,1.211291339761618e-08,-0.001881715093107933,1.211291339761618e-08,0,1.211291339761618e-08,0.5065077382973195,1.211291339761618e-08,0.6418751181075617,1.211291339761618e-08,0.82697647188635,1.211291339761618e-08,-0.003673239973856686,1.211291339761618e-08,0,1.211291339761618e-08,1
1.21176176816698e-08,0,1.21176176816698e-08,0,1.21176176816698e-08,1,1.21176176816698e-08,0.999861999803712,1.21176176816698e-08,-0.00148847816383271,1.21176176816698e-08,0,1.21176176816698e-08,-0.001488246585944876,1.21176176816698e-08,0,1.21176176816698e-08,0.5065015209327701,1.21176176816698e-08,0.6634267709189995,1.21176176816698e-08,0.807684457780915,1.21176176816698e-08,-0.003662725359745342,1.21176176816698e-08,0,1.21176176816698e-08,1
1.212342674646615e-08,0,1.212342674646615e-08,0,1.212342674646615e-08,1,1.212342674646615e-08,1.000084875425379,1.212342674646615e-08,-0.001097160935650029,1.212342674646615e-08,0,1.212342674646615e-08,-0.001096950059810369,1.212342674646615e-08,0,1.212342674646615e-08,0.5064943009533208,1.212342674646615e-08,0.6835779776898919,1.212342674646615e-08,0.7896133066234858,1.212342674646615e-08,-0.003652480982221928,1.212342674646615e-08,0,1.212342674646615e-08,1
1.213362700878548e-08,0,1.213362700878548e-08,0,1.213362700878548e-08,1,1.213362700878548e-08,1.000105261366804,1.213362700878548e-08,-0.0006333333342128765,1.213362700878548e-08,0,1.213362700878548e-08,-0.0006325201501187771,1.213362700878548e-08,0,1.213362700878548e-08,0.5064850591374482,1.213362700878548e-08,0.7069638152589569,1.213362700878548e-08,0.768471865118547,1.213362700878548e-08,-0.003640476466595423,1.213362700878548e-08,0,1.213362700878548e-08,1
1.214540104467548e-08,0,1.214540104467548e-08,0,1.214540104467548e-08,1,1.214540104467548e-08,1.000042233152409,1.214540104467548e-08,-0.0003346562540863939,1.214540104467548e-08,0,1.214540104467548e-08,-0.0003344895911844113,1.214540104467548e-08,0,1.214540104467548e-08,0.5064788743611193,1.214540104467548e-08,0.7217995575685425,1.214540104467548e-08,0.7548299580132696,1.214540104467548e-08,-0.003632858652068312,1.214540104467548e-08,0,1.214540104467548e-08,1
1.21592792910145e-08,0,1.21592792910145e-08,0,1.21592792910145e-08,1,1.21592792910145e-08,1.000018297228122,1.21592792910145e-08,-0.0001603134053547323,1.21592792910145e-08,0,1.21592792910145e-08,-0.0001597908894828982,1.21592792910145e-08,0,1.21592792910145e-08,0.5064753754375007,1.21592792910145e-08,0.7305920695824577,1.21592792910145e-08,0.746573913588142,1.21592792910145e-08,-0.00362835111886651,1.21592792910145e-08,0,1.21592792910145e-08,1
1.21752151625057e-08,0,1.21752151625057e-08,0,1.21752151625057e-08,1,1.21752151625057e-08,1.000001463039747,1.21752151625057e-08,-6.9030592058717e-05,1.21752151625057e-08,0,1.21752151625057e-08,-6.90862430495314e-05,1.21752151625057e-08,0,1.21752151625057e-08,0.5064736308332149,1.21752151625057e-08,0.735213370107796,1.21752151625057e-08,0.7421657283714962,1.21752151625057e-08,-0.003625977595197841,1.21752151625057e-08,0,1.21752151625057e-08,1
1.219539178621776e-08,0,1.219539178621776e-08,0,1.219539178621776e-08,1,1.219539178621776e-08,1.000003401623242,1.219539178621776e-08,-2.358283284754043e-05,1.219539178621776e-08,0,1.219539178621776e-08,-2.330120039960548e-05,1.219539178621776e-08,0,1.219539178621776e-08,0.5064728009367367,1.219539178621776e-08,0.737557400103778,1.219539178621776e-08,0.7399085227454553,1.219539178621776e-08,-0.00362470102050864,1.219539178621776e-08,0,1.219539178621776e-08,1
1.222206682845956e-08,0,1.222206682845956e-08,0,1.222206682845956e-08,1,1.222206682845956e-08,0.9999991052679873,1.222206682845956e-08,-4.486904948891809e-06,1.222206682845956e-08,0,1.222206682845956e-08,-4.869357948995786e-06,1.222206682845956e-08,0,1.222206682845956e-08,0.5064724407797858,1.222206682845956e-08,0.7385009305721918,1.222206682845956e-08,0.7389971303895485,1.222206682845956e-08,-0.0036240916038636,1.222206682845956e-08,0,1.222206682845956e-08,1
1.225934205671462e-08,0,1.225934205671462e-08,0,1.225934205671462e-08,1,1.225934205671462e-08,1.000002507060532,1.225934205671462e-08,-4.692763561642855e-07,1.225934205671462e-08,0,1.225934205671462e-08,-2.626163601883904e-07,1.225934205671462e-08,0,1.225934205671462e-08,0.5064723584170938,1.225934205671462e-08,0.7387403847170828,1.225934205671462e-08,0.7387641929824919,1.225934205671462e-08,-0.003623758488537614,1.225934205671462e-08,0,1.225934205671462e-08,1
1.231457442171374e-08,0,1.231457442171374e-08,0,1.231457442171374e-08,1,1.231457442171374e-08,0.9999991617273728,1.231457442171374e-08,4.541169709814304e-07,1.231457442171374e-08,0,1.231457442171374e-08,8.687534912262324e-08,1.231457442171374e-08,0,1.231457442171374e-08,0.5064723116815925,1.231457442171374e-08,0.7387547481194705,1.231457442171374e-08,0.7387512031666966,1.231457442171374e-08,-0.003623443834881804,1.231457442171374e-08,0,1.231457442171374e-08,1
1.240688420715286e-08,0,1.240688420715286e-08,0,1.240688420715286e-08,1,1.240688420715286e-08,1.00000241941428,1.240688420715286e-08,-2.45343607111185e-07,1.240688420715286e-08,0,1.240688420715286e-08,-4.89092147784836e-08,1.240688420715286e-08,0,1.240688420715286e-08,0.5064722894775755,1.240688420715286e-08,0.7387515246654874,1.240688420715286e-08,0.7387528701617553,1.240688420715286e-08,-0.003622919616053594,1.240688420715286e-08,0,1.240688420715286e-08,1
1.25915037780311e-08,0,1.25915037780311e-08,0,1.25915037780311e-08,1,1.25915037780311e-08,0.9999992019076839,1.25915037780311e-08,4.267027463558918e-07,1.25915037780311e-08,0,1.25915037780311e-08,6.414648833599263e-08,1.25915037780311e-08,0,1.25915037780311e-08,0.5064721901441374,1.25915037780311e-08,0.7387527707696319,1.25915037780311e-08,0.738751838501996,1.25915037780311e-08,-0.00362187989134488,1.25915037780311e-08,0,1.25915037780311e-08,1
1.296074291978758e-08,0,1.296074291978758e-08,0,1.296074291978758e-08,1,1.296074291978758e-08,1.000002401461695,1.296074291978758e-08,-2.380466857027934e-07,1.296074291978758e-08,0,1.296074291978758e-08,-4.37170414434478e-08,1.296074291978758e-08,0,1.296074291978758e-08,0.5064720452443381,1.296074291978758e-08,0.7387506901338587,1.296074291978758e-08,0.7387513671750109,1.296074291978758e-08,-0.003619790576899175,1.296074291978758e-08,0,1.296074291978758e-08,1
1.369922120330055e-08,0,1.369922120330055e-08,0,1.369922120330055e-08,1,1.369922120330055e-08,0.9999992105184536,1.369922120330055e-08,4.239456924175916e-07,1.369922120330055e-08,0,1.369922120330055e-08,6.239244889513736e-08,1.369922120330055e-08,0,1.369922120330055e-08,0.5064717019152495,1.369922120330055e-08,0.7387502926361854,1.369922120330055e-08,0.7387496067633709,1.369922120330055e-08,-0.003615622319293716,1.369922120330055e-08,0,1.369922120330055e-08,1
1.473922120330055e-08,0,1.473922120330055e-08,0,1.473922120330055e-08,1,1.473922120330055e-08,1.000002396658829,1.473922120330055e-08,-2.366824800539058e-07,1.473922120330055e-08,0,1.473922120330055e-08,-4.290353756329069e-08,1.473922120330055e-08,0,1.473922120330055e-08,0.5064712613047974,1.473922120330055e-08,0.7387469754269614,1.473922120330055e-08,0.7387475323957275,1.473922120330055e-08,-0.003609744293102418,1.473922120330055e-08,0,1.473922120330055e-08,1
1.536961060165027e-08,0,1.536961060165027e-08,0,1.536961060165027e-08,1,1.536961060165027e-08,0.9999992157183765,1.536961060165027e-08,4.22599096216108e-07,1.536961060165027e-08,0,1.536961060165027e-08,6.164690575365161e-08,1.536961060165027e-08,0,1.536961060165027e-08,0.506470965653562,1.536961060165027e-08,0.7387466869595557,1.536961060165027e-08,0.7387461183323546,1.536961060165027e-08,-0.003606187139038757,1.536961060165027e-08,0,1.536961060165027e-08,1
1.595e-08,0,1.595e-08,0,1.595e-08,1,1.595e-08,1.000002390000833,1.595e-08,-2.350961365356992e-07,1.595e-08,0,1.595e-08,-4.207499368686047e-08,1.595e-08,0,1.595e-08,0.5064707275989929,1.595e-08,0.7387444740265482,1.595e-08,0.738744894442255,1.595e-08,-0.003602905616553455,1.595e-08,0,1.595e-08,1
1.595005213541667e-08,0,1.595005213541667e-08,0,1.595005213541667e-08,1,1.595005213541667e-08,1.000001224678398,1.595005213541667e-08,6.870214127088244e-08,1.595005213541667e-08,0,1.595005213541667e-08,8.362750029701357e-06,1.595005213541667e-08,0,1.595005213541667e-08,0.5064707201330216,1.595005213541667e-08,0.7387447041304008,1.595005213541667e-08,0.7387451808524794,1.595005213541667e-08,-0.003602812717524105,1.595005213541667e-08,0.0005213541666443351,1.595005213541667e-08,1
1.595015640625e-08,0,1.595015640625e-08,0,1.595015640625e-08,1,1.595015640625e-08,1.000000821298827,1.595015640625e-08,1.422527908588694e-07,1.595015640625e-08,0,1.595015640625e-08,2.51816731559815e-05,1.595015640625e-08,0,1.595015640625e-08,0.5064707180332171,1.595015640625e-08,0.7387447825074874,1.595015640625e-08,0.7387454347591275,1.595015640625e-08,-0.003602590949260864,1.595015640625e-08,0.001564062499966093,1.595015640625e-08,1
1.595020854166666e-08,0,1.595020854166666e-08,0,1.595020854166666e-08,1,1.595020854166666e-08,1.000001103314475,1.595020854166666e-08,1.187842037872478e-07,1.595020854166666e-08,0,1.595020854166666e-08,3.303751207595896e-05,1.595020854166666e-08,0,1.595020854166666e-08,0.5064707195965024,1.595020854166666e-08,0.7387447479757302,1.595020854166666e-08,0.7387454965509989,1.595020854166666e-08,-0.003602477228861107,1.595020854166666e-08,0.002085416666626971,1.595020854166666e-08,1
1.59503128125e-08,0,1.59503128125e-08,0,1.59503128125e-08,1,1.59503128125e-08,1.000000954618713,1.59503128125e-08,1.610255021952696e-07,1.59503128125e-08,0,1.59503128125e-08,4.778989134733539e-05,1.59503128125e-08,0,1.59503128125e-08,0.5064707190312442,1.59503128125e-08,0.7387447815803051,1.59503128125e-08,0.7387456891659786,1.59503128125e-08,-0.003602278151533171,1.59503128125e-08,0.003128124999948729,1.59503128125e-08,1
1.595052135416666e-08,0,1.595052135416666e-08,0,1.595052135416666e-08,1,1.595052135416666e-08,1.000001104686365,1.595052135416666e-08,1.727436470256867e-07,1.595052135416666e-08,0,1.595052135416666e-08,7.380897172918749e-05,1.595052135416666e-08,0,1.595052135416666e-08,0.5064707199515426,1.595052135416666e-08,0.7387447854991571,1.595052135416666e-08,0.7387459774928418,1.595052135416666e-08,-0.003601923722428646,1.595052135416666e-08,0.005213541666592244,1.595052135416666e-08,1
1.595093843749999e-08,0,1.595093843749999e-08,0,1.595093843749999e-08,1,1.595093843749999e-08,1.000001003568443,1.595093843749999e-08,2.196003591479755e-07,1.595093843749999e-08,0,1.595093843749999e-08,0.0001064655336280437,1.595093843749999e-08,0,1.595093843749999e-08,0.5064707197297611,1.595093843749999e-08,0.7387448321771496,1.595093843749999e-08,0.7387463530704357,1.595093843749999e-08,-0.003601488717937541,1.595093843749999e-08,0.009384374999879274,1.595093843749999e-08,1
1.595177260416665e-08,0,1.595177260416665e-08,0,1.595177260416665e-08,1,1.595177260416665e-08,1.000001094646161,1.595177260416665e-08,2.154760473425601e-07,1.595177260416665e-08,0,1.595177260416665e-08,0.0001495141909465354,1.595177260416665e-08,0,1.595177260416665e-08,0.5064707201816284,1.595177260416665e-08,0.7387448716475437,1.595177260416665e-08,0.7387467575677739,1.595177260416665e-08,-0.003600955188897434,1.595177260416665e-08,0.01772604166645333,1.595177260416665e-08,1
1.595344093749996e-08,0,1.595344093749996e-08,0,1.595344093749996e-08,1,1.595344093749996e-08,1.000000885619634,1.595344093749996e-08,1.706698784353221e-07,1.595344093749996e-08,0,1.595344093749996e-08,0.0001620676084263392,1.595344093749996e-08,0,1.595344093749996e-08,0.5064707184680105,1.595344093749996e-08,0.7387449528149692,1.595344093749996e-08,0.7387467361153307,1.595344093749996e-08,-0.003600870149047071,1.595344093749996e-08,0.03440937499960145,1.595344093749996e-08,1
1.595677760416659e-08,0,1.595677760416659e-08,0,1.595677760416659e-08,1,1.595677760416659e-08,1.000000825545414,1.595677760416659e-08,3.586284907256304e-08,1.595677760416659e-08,0,1.595677760416659e-08,0.0001047826205605075,1.595677760416659e-08,0,1.595677760416659e-08,0.5064707158357084,1.595677760416659e-08,0.7387449951052059,1.595677760416659e-08,0.7387458336802234,1.595677760416659e-08,-0.003601712070566402,1.595677760416659e-08,0.06777604166589769,1.595677760416659e-08,1
1.596272694179829e-08,0,1.596272694179829e-08,0,1.596272694179829e-08,1,1.596272694179829e-08,1.000000705057267,1.596272694179829e-08,5.211944776929123e-08,1.596272694179829e-08,0,1.596272694179829e-08,2.742575733503136e-05,1.596272694179829e-08,0,1.596272694179829e-08,0.5064707122299688,1.596272694179829e-08,0.7387450222313652,1.596272694179829e-08,0.7387449692000296,1.596272694179829e-08,-0.003602611031057655,1.596272694179829e-08,0.1272694179828727,1.596272694179829e-08,1
1.597158376554148e-08,0,1.597158376554148e-08,0,1.597158376554148e-08,1,1.597158376554148e-08,1.000000864114964,1.597158376554148e-08,9.157589219625923e-08,1.597158376554148e-08,0,1.597158376554148e-08,1.06601729157518e-05,1.597158376554148e-08,0,1.597158376554148e-08,0.5064707093858863,1.597158376554148e-08,0.7387449835328636,1.597158376554148e-08,0.738744874033981,1.597158376554148e-08,-0.003602667687586603,1.597158376554148e-08,0.2158376554147876,1.597158376554148e-08,1
1.598734530271775e-08,0,1.598734530271775e-08,0,1.598734530271775e-08,1,1.598734530271775e-08,1.000000746801954,1.598734530271775e-08,9.614784624845327e-08,1.598734530271775e-08,0,1.598734530271775e-08,-8.960851529540627e-08,1.598734530271775e-08,0,1.598734530271775e-08,0.5064707019854459,1.598734530271775e-08,0.7387449245664032,1.598734530271775e-08,0.7387447801077193,1.598734530271775e-08,-0.003602700610093432,1.598734530271775e-08,0.3734530271775164,1.598734530271775e-08,1
1.6e-08,3.308722450212111e-14,1.6e-08,0,1.6e-08,1,1.6e-08,1.000000830938126,1.6e-08,6.428190189277198e-08,1.6e-08,0,1.6e-08,-6.812133881769033e-05,1.6e-08,0,1.6e-08,0.5064706964253672,1.6e-08,0.7387447459333727,1.6e-08,0.7387441352105889,1.6e-08,-0.003603453183056389,1.6e-08,0.4999999999999917,1.6e-08,1
1.600021108976695e-08,0.004221795338995206,1.600021108976695e-08,0,1.600021108976695e-08,0.9957782046610544,1.600021108976695e-08,0.999963976615195,1.600021108976695e-08,-2.919422909858725e-05,1.600021108976695e-08,0,1.600021108976695e-08,-4.82363285785371e-06,1.600021108976695e-08,0,1.600021108976695e-08,0.5065276659411835,1.600021108976695e-08,0.7387933534011196,1.600021108976695e-08,0.738745759911448,1.600021108976695e-08,-0.003602630591597366,1.600021108976695e-08,0.5021108976694728,1.600021108976695e-08,1
1.600063326930085e-08,0.01266538601691944,1.600063326930085e-08,0,1.600063326930085e-08,0.9873346139831302,1.600063326930085e-08,0.9998848219918655,1.600063326930085e-08,-8.047206160792811e-05,1.600063326930085e-08,0,1.600063326930085e-08,0.0001029245244774082,1.600063326930085e-08,0,1.600063326930085e-08,0.5066463501095103,1.600063326930085e-08,0.7388937586007656,1.600063326930085e-08,0.7387493051726163,1.600063326930085e-08,-0.003601165623085444,1.600063326930085e-08,0.506332693008435,1.600063326930085e-08,1
1.600147762836864e-08,0.02955256737276792,1.600147762836864e-08,0,1.600147762836864e-08,0.9704474326272817,1.600147762836864e-08,0.9997607880130618,1.600147762836864e-08,-0.0001289712081558564,1.600147762836864e-08,0,1.600147762836864e-08,0.0002531175456079256,1.600147762836864e-08,0,1.600147762836864e-08,0.5068793667415247,1.600147762836864e-08,0.7390878884426638,1.600147762836864e-08,0.7387591566684487,1.600147762836864e-08,-0.003599191888368826,1.600147762836864e-08,0.5147762836863593,1.600147762836864e-08,1
1.600285207057444e-08,0.05704141148890516,1.600285207057444e-08,0,1.600285207057444e-08,0.9429585885111444,1.600285207057444e-08,0.9996305289313953,1.600285207057444e-08,-0.0001730922397882611,1.600285207057444e-08,0,1.600285207057444e-08,0.0003712083311753722,1.600285207057444e-08,0,1.600285207057444e-08,0.5072468855742017,1.600285207057444e-08,0.739385953059411,1.600285207057444e-08,0.7387818225042114,1.600285207057444e-08,-0.003597774779208535,1.600285207057444e-08,0.528520705744428,1.600285207057444e-08,1
1.600517882608929e-08,0.1035765217858904,1.600517882608929e-08,0,1.600517882608929e-08,0.8964234782141592,1.600517882608929e-08,0.9995468486886619,1.600517882608929e-08,-0.0001648294229344615,1.600517882608929e-08,0,1.600517882608929e-08,0.0003989395672546042,1.600517882608929e-08,0,1.600517882608929e-08,0.5078509892643804,1.600517882608929e-08,0.7398788345137868,1.600517882608929e-08,0.7388607499151355,1.600517882608929e-08,-0.003597627715836001,1.600517882608929e-08,0.5517882608929208,1.600517882608929e-08,1
1.600817229779682e-08,0.1634459559363761,1.600817229779682e-08,0,1.600817229779682e-08,0.8365540440636736,1.600817229779682e-08,0.9995574081386085,1.600817229779682e-08,-0.0001118686947460149,1.600817229779682e-08,0,1.600817229779682e-08,0.0003352225575386489,1.600817229779682e-08,0,1.600817229779682e-08,0.5086115919783878,1.600817229779682e-08,0.7404448747466749,1.600817229779682e-08,0.7389740147706966,1.600817229779682e-08,-0.003598585124236255,1.600817229779682e-08,0.5817229779681639,1.600817229779682e-08,1
1.601254040222383e-08,0.2508080444766198,1.601254040222383e-08,0,1.601254040222383e-08,0.7491919555234299,1.601254040222383e-08,0.9996107815847485,1.601254040222383e-08,-4.346370007806413e-05,1.601254040222383e-08,0,1.601254040222383e-08,0.0002812108586298851,1.601254040222383e-08,0,1.601254040222383e-08,0.50971783718779,1.601254040222383e-08,0.7412093128930973,1.601254040222383e-08,0.739189486844236,1.601254040222383e-08,-0.00359918717733574,1.601254040222383e-08,0.6254040222382861,1.601254040222383e-08,1
1.601928347884653e-08,0.3856695769305232,1.601928347884653e-08,0,1.601928347884653e-08,0.6143304230695265,1.601928347884653e-08,0.999600538395027,1.601928347884653e-08,4.146232242168067e-06,1.601928347884653e-08,0,1.601928347884653e-08,0.0003906481181189816,1.601928347884653e-08,0,1.601928347884653e-08,0.5113428735491785,1.601928347884653e-08,0.742310575160148,1.601928347884653e-08,0.739619852943796,1.601928347884653e-08,-0.00359762392749348,1.601928347884653e-08,0.6928347884652383,1.601928347884653e-08,1
