/Clk (d_del=4.225641e-10) X,/Clk (d_del=4.225641e-10) Y,/Clk (d_del=4.312821e-10) X,/Clk (d_del=4.312821e-10) Y,/D (d_del=4.225641e-10) X,/D (d_del=4.225641e-10) Y,/D (d_del=4.312821e-10) X,/D (d_del=4.312821e-10) Y,/Q (d_del=4.225641e-10) X,/Q (d_del=4.225641e-10) Y,/Q (d_del=4.312821e-10) X,/Q (d_del=4.312821e-10) Y
3.73444142196798e-09,0,3.744784810743081e-09,0,3.73444142196798e-09,1,3.744784810743081e-09,1,3.73444142196798e-09,1.002122926626321,3.744784810743081e-09,1.000779788970654
3.738740797429922e-09,0,3.752676886315922e-09,0,3.738740797429922e-09,1,3.752676886315922e-09,1,3.738740797429922e-09,1.001437832859656,3.752676886315922e-09,1.000323657172997
3.744784810743104e-09,0,3.762484618304183e-09,0,3.744784810743104e-09,1,3.762484618304183e-09,1,3.744784810743104e-09,1.000779788970652,3.762484618304183e-09,1.00010430193218
3.752676886315951e-09,0,3.775473496073796e-09,0,3.752676886315951e-09,1,3.775473496073796e-09,1,3.752676886315951e-09,1.000323657172995,3.775473496073796e-09,1.000029727577908
3.762484618304217e-09,0,3.792045887220609e-09,0,3.762484618304217e-09,1,3.792045887220609e-09,1,3.762484618304217e-09,1.00010430193218,3.792045887220609e-09,1.000016667054951
3.775473496073844e-09,0,3.814126080545893e-09,0,3.775473496073844e-09,1,3.814126080545893e-09,1,3.775473496073844e-09,1.000029727577908,3.814126080545893e-09,1.000012393821148
3.792045887220669e-09,0,3.843375041653427e-09,0,3.792045887220669e-09,1,3.843375041653427e-09,1,3.792045887220669e-09,1.000016667054952,3.843375041653427e-09,1.00000817236807
3.814126080545976e-09,0,3.882669161150698e-09,0,3.814126080545976e-09,1,3.882669161150698e-09,1,3.814126080545976e-09,1.000012393821148,3.882669161150698e-09,1.000005030616949
3.843375041653532e-09,0,3.934785621419399e-09,0,3.843375041653532e-09,1,3.934785621419399e-09,1,3.843375041653532e-09,1.00000817236807,3.934785621419399e-09,1.000002999162923
3.882669161150842e-09,0,4e-09,0,3.882669161150842e-09,1,4e-09,1,3.882669161150842e-09,1.000005030616948,4e-09,1.000001703669792
3.93478562141959e-09,0,  ,  ,3.93478562141959e-09,1,  ,  ,3.93478562141959e-09,1.000002999162923,  ,  
4e-09,0,  ,  ,4e-09,1,  ,  ,4e-09,1.000001703669792,  ,  
